"","setname","pvalue","estimate","exp","BH"
"10163","GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY",0.213282857352316,0.356904202888401,"UP",0.927642696534253
"10164","GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY",0.321732191011344,1.54207036408973,"Down",1
"10165","GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",0.703888854352597,0.439028184103842,"UP",1
"10166","GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",0.443858591772068,1.61334777100949,"Down",1
"10167","GO_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",1,0,"UP",1
"10168","GO_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",1,0,"Down",1
"10169","GO_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",0.595836554507493,0,"UP",1
"10170","GO_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",0.205333833472633,3.22689770553858,"Down",0.902818409074235
"10171","GO_REGULATION_OF_CELLULAR_LOCALIZATION",0.0605778040633392,0.721473801710072,"UP",0.55602736866359
"10172","GO_REGULATION_OF_CELLULAR_LOCALIZATION",0.0503289909618755,1.33678046291876,"Down",0.504321040165291
"10173","GO_TRABECULA_FORMATION",0.657065640702244,1.38210624613202,"UP",1
"10174","GO_TRABECULA_FORMATION",0.189301375185467,2.42129125623114,"Down",0.893321582600474
"10175","GO_BONE_TRABECULA_FORMATION",0.528664589866638,1.61211977828126,"UP",1
"10176","GO_BONE_TRABECULA_FORMATION",0.528664589866638,1.61211977828126,"Down",1
"10177","GO_HEART_TRABECULA_FORMATION",1,1.20889023779556,"UP",1
"10178","GO_HEART_TRABECULA_FORMATION",0.205333833472633,3.22689770553858,"Down",0.902818409074235
"10179","GO_BONE_DEVELOPMENT",0.0188678355938754,0.314346890712636,"UP",0.286807485560415
"10180","GO_BONE_DEVELOPMENT",0.0012670084287456,2.50635967015994,"Down",0.0500517060447925
"10181","GO_BONE_MORPHOGENESIS",0.346145334774922,0.498719489879925,"UP",1
"10182","GO_BONE_MORPHOGENESIS",0.0163293141695451,2.54906686081471,"Down",0.273724392701967
"10183","GO_ENDOCHONDRAL_BONE_MORPHOGENESIS",0.753389578509377,0.643999043761328,"UP",1
"10184","GO_ENDOCHONDRAL_BONE_MORPHOGENESIS",0.00409483533134698,4.32283609340158,"Down",0.114133117200176
"10185","GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS",0.632094538961977,1.61273315956055,"UP",1
"10186","GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS",0.00519401601097382,8.08740354092106,"Down",0.128859271615247
"10187","GO_CELL_ADHESION_MOLECULE_PRODUCTION",1,0,"UP",1
"10188","GO_CELL_ADHESION_MOLECULE_PRODUCTION",1,0,"Down",1
"10189","GO_NEGATIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION",1,0,"UP",1
"10190","GO_NEGATIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION",1,0,"Down",1
"10191","GO_POSITIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION",1,0,"UP",1
"10192","GO_POSITIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION",1,0,"Down",1
"10193","GO_CRANIAL_SUTURE_MORPHOGENESIS",0.595836554507493,0,"UP",1
"10194","GO_CRANIAL_SUTURE_MORPHOGENESIS",0.205333833472633,3.22689770553858,"Down",0.902818409074235
"10195","GO_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY",0.528664589866638,1.61211977828126,"UP",1
"10196","GO_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY",0.528664589866638,1.61211977828126,"Down",1
"10197","GO_POSITIVE_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY",0.431120009954933,2.41844603810298,"UP",1
"10198","GO_POSITIVE_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY",0.431120009954933,2.41844603810298,"Down",1
"10199","GO_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION",1,0,"UP",1
"10200","GO_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION",0.171379605826907,Inf,"Down",0.840812004513094
"10201","GO_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION",1,0,"UP",1
"10202","GO_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION",1,0,"Down",1
"10203","GO_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION",0.431120009954933,2.41844603810298,"UP",1
"10204","GO_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION",0.431120009954933,2.41844603810298,"Down",1
"10205","GO_MAST_CELL_DIFFERENTIATION",1,0,"UP",1
"10206","GO_MAST_CELL_DIFFERENTIATION",0.0779977318388143,9.68126771635628,"Down",0.590574790797244
"10207","GO_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION",1,0,"UP",1
"10208","GO_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION",1,0,"Down",1
"10209","GO_INNERVATION",1,0.604025939023869,"UP",1
"10210","GO_INNERVATION",1,0.604025939023869,"Down",1
"10211","GO_AXONOGENESIS_INVOLVED_IN_INNERVATION",1,0,"UP",1
"10212","GO_AXONOGENESIS_INVOLVED_IN_INNERVATION",1,0,"Down",1
"10213","GO_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION",0.156622069613737,0.229502035753557,"UP",0.840812004513094
"10214","GO_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION",0.567448709135175,1.42408107958887,"Down",1
"10215","GO_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",1,0.604025939023869,"UP",1
"10216","GO_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",0.657065640702244,1.38210624613202,"Down",1
"10217","GO_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",0.595836554507493,0,"UP",1
"10218","GO_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",0.205333833472633,3.22689770553858,"Down",0.902818409074235
"10219","GO_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",1,0,"UP",1
"10220","GO_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",1,0,"Down",1
"10221","GO_NEGATIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION",0.59811040716824,0,"UP",1
"10222","GO_NEGATIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION",0.59811040716824,0,"Down",1
"10223","GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",0.607761480352279,0.603231806574737,"UP",1
"10224","GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",0.799050093131748,1.0993668011678,"Down",1
"10225","GO_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT",1,0,"UP",1
"10226","GO_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT",0.528664589866638,1.61211977828126,"Down",1
"10227","GO_REGULATION_OF_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY",1,0,"UP",1
"10228","GO_REGULATION_OF_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY",0.171379605826907,Inf,"Down",0.840812004513094
"10229","GO_CYTOSOLIC_CALCIUM_ION_TRANSPORT",0.0931413120979532,0.400561908738676,"UP",0.670630505824099
"10230","GO_CYTOSOLIC_CALCIUM_ION_TRANSPORT",0.0653341469532935,1.79219356131481,"Down",0.582007336466533
"10231","GO_REGULATION_OF_PENILE_ERECTION",1,0,"UP",1
"10232","GO_REGULATION_OF_PENILE_ERECTION",1,0,"Down",1
"10233","GO_POSITIVE_REGULATION_OF_PENILE_ERECTION",1,0,"UP",1
"10234","GO_POSITIVE_REGULATION_OF_PENILE_ERECTION",1,0,"Down",1
"10235","GO_CARDIAC_SEPTUM_MORPHOGENESIS",0.412412913814585,0.43846593862962,"UP",1
"10236","GO_CARDIAC_SEPTUM_MORPHOGENESIS",0.167254348563281,1.99765596637087,"Down",0.840812004513094
"10237","GO_VENTRICULAR_SEPTUM_MORPHOGENESIS",0.090291384015569,0,"UP",0.66307667954472
"10238","GO_VENTRICULAR_SEPTUM_MORPHOGENESIS",0.306939312002057,1.76102072789958,"Down",1
"10239","GO_ATRIAL_SEPTUM_MORPHOGENESIS",0.595836554507493,0,"UP",1
"10240","GO_ATRIAL_SEPTUM_MORPHOGENESIS",0.0382149253405907,7.26676176327596,"Down",0.41294634210753
"10241","GO_AORTA_SMOOTH_MUSCLE_TISSUE_MORPHOGENESIS",1,0,"UP",1
"10242","GO_AORTA_SMOOTH_MUSCLE_TISSUE_MORPHOGENESIS",1,0,"Down",1
"10243","GO_RESPONSE_TO_GROWTH_HORMONE",1,0.53680885882086,"UP",1
"10244","GO_RESPONSE_TO_GROWTH_HORMONE",0.684299471272406,1.20909940548882,"Down",1
"10245","GO_HEART_GROWTH",0.0480106881521506,0.171878755965556,"UP",0.48799384266278
"10246","GO_HEART_GROWTH",0.0225092688093279,2.55969607555069,"Down",0.321100972139732
"10247","GO_REGULATION_OF_HEART_GROWTH",0.231974758719597,0.253763980313228,"UP",0.941930320936541
"10248","GO_REGULATION_OF_HEART_GROWTH",0.135918904536607,2.07833435006958,"Down",0.808827197022074
"10249","GO_POSITIVE_REGULATION_OF_HEART_GROWTH",0.48772622987489,0.371337193901788,"UP",1
"10250","GO_POSITIVE_REGULATION_OF_HEART_GROWTH",0.279528373332325,1.93737219769198,"Down",1
"10251","GO_LUNG_MORPHOGENESIS",1,0.7627426914224,"UP",1
"10252","GO_LUNG_MORPHOGENESIS",0.407863362350004,0.482515946991484,"Down",1
"10253","GO_LUNG_VASCULATURE_DEVELOPMENT",0.595836554507493,0,"UP",1
"10254","GO_LUNG_VASCULATURE_DEVELOPMENT",0.595836554507493,0,"Down",1
"10255","GO_LUNG_EPITHELIUM_DEVELOPMENT",0.414498818558443,1.81534714137803,"UP",1
"10256","GO_LUNG_EPITHELIUM_DEVELOPMENT",1,1.07459605644223,"Down",1
"10257","GO_EPITHELIUM_DEVELOPMENT",0.077224403981435,0.765165649363639,"UP",0.590574790797244
"10258","GO_EPITHELIUM_DEVELOPMENT",0.0143749345470146,1.36916338656882,"Down",0.2537456904907
"10259","GO_LUNG_SACCULE_DEVELOPMENT",0.171379605826907,Inf,"UP",0.840812004513094
"10260","GO_LUNG_SACCULE_DEVELOPMENT",1,0,"Down",1
"10261","GO_BRONCHUS_DEVELOPMENT",1,0,"UP",1
"10262","GO_BRONCHUS_DEVELOPMENT",1,0,"Down",1
"10263","GO_LUNG_GROWTH",0.431120009954933,2.41844603810298,"UP",1
"10264","GO_LUNG_GROWTH",0.0779977318388143,9.68126771635628,"Down",0.590574790797244
"10265","GO_TRACHEA_DEVELOPMENT",1,0.805667422919995,"UP",1
"10266","GO_TRACHEA_DEVELOPMENT",0.61148604295643,0,"Down",1
"10267","GO_TRACHEA_MORPHOGENESIS",1,1.20889023779556,"UP",1
"10268","GO_TRACHEA_MORPHOGENESIS",0.595836554507493,0,"Down",1
"10269","GO_TRACHEA_FORMATION",1,0,"UP",1
"10270","GO_TRACHEA_FORMATION",1,0,"Down",1
"10271","GO_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS",1,0.80547271696157,"UP",1
"10272","GO_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS",0.48772622987489,0.371337193901788,"Down",1
"10273","GO_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS",0.0779977318388143,9.68126771635628,"UP",0.590574790797244
"10274","GO_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS",1,0,"Down",1
"10275","GO_MAMMARY_GLAND_MORPHOGENESIS",0.336516208843376,0.321695933630571,"UP",1
"10276","GO_MAMMARY_GLAND_MORPHOGENESIS",0.173244117899795,2.20338202276661,"Down",0.845115333625645
"10277","GO_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS",1,0.690445330832778,"UP",1
"10278","GO_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS",0.632094538961977,1.61273315956055,"Down",1
"10279","GO_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS",0.702211750198495,0.483033788329607,"UP",1
"10280","GO_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS",0.414498818558443,1.81534714137803,"Down",1
"10281","GO_BUD_ELONGATION_INVOLVED_IN_LUNG_BRANCHING",0.313412583916227,4.83699410441435,"UP",1
"10282","GO_BUD_ELONGATION_INVOLVED_IN_LUNG_BRANCHING",1,0,"Down",1
"10283","GO_REGULATION_OF_GASTRIC_ACID_SECRETION",0.595836554507493,0,"UP",1
"10284","GO_REGULATION_OF_GASTRIC_ACID_SECRETION",1,1.20889023779556,"Down",1
"10285","GO_NEGATIVE_REGULATION_OF_GASTRIC_ACID_SECRETION",1,0,"UP",1
"10286","GO_NEGATIVE_REGULATION_OF_GASTRIC_ACID_SECRETION",1,0,"Down",1
"10287","GO_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",0.528664589866638,1.61211977828126,"UP",1
"10288","GO_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",1,0,"Down",1
"10289","GO_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",0.632094538961977,1.61273315956055,"UP",1
"10290","GO_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",1,0.690445330832778,"Down",1
"10291","GO_LUNG_LOBE_DEVELOPMENT",0.138486270219816,4.84083935559646,"UP",0.808827197022074
"10292","GO_LUNG_LOBE_DEVELOPMENT",1,0,"Down",1
"10293","GO_NEGATIVE_REGULATION_OF_FERTILIZATION",1,0,"UP",1
"10294","GO_NEGATIVE_REGULATION_OF_FERTILIZATION",1,0,"Down",1
"10295","GO_ACROSOMAL_VESICLE_EXOCYTOSIS",0.313412583916227,4.83699410441435,"UP",1
"10296","GO_ACROSOMAL_VESICLE_EXOCYTOSIS",1,0,"Down",1
"10297","GO_LUNG_CELL_DIFFERENTIATION",0.205333833472633,3.22689770553858,"UP",0.902818409074235
"10298","GO_LUNG_CELL_DIFFERENTIATION",1,1.20889023779556,"Down",1
"10299","GO_LOBAR_BRONCHUS_EPITHELIUM_DEVELOPMENT",1,0,"UP",1
"10300","GO_LOBAR_BRONCHUS_EPITHELIUM_DEVELOPMENT",1,0,"Down",1
"10301","GO_LOBAR_BRONCHUS_DEVELOPMENT",1,0,"UP",1
"10302","GO_LOBAR_BRONCHUS_DEVELOPMENT",1,0,"Down",1
"10303","GO_LUNG_ASSOCIATED_MESENCHYME_DEVELOPMENT",1,1.20889023779556,"UP",1
"10304","GO_LUNG_ASSOCIATED_MESENCHYME_DEVELOPMENT",1,1.20889023779556,"Down",1
"10305","GO_MESENCHYME_DEVELOPMENT",0.00175263386091649,0.33382766908184,"UP",0.0639477882254823
"10306","GO_MESENCHYME_DEVELOPMENT",0.0919285116719274,1.48612502623809,"Down",0.663293110911392
"10307","GO_REGULATION_OF_CELL_PROJECTION_ASSEMBLY",0.72157047281136,0.804296246023803,"UP",1
"10308","GO_REGULATION_OF_CELL_PROJECTION_ASSEMBLY",0.858850285739316,1.0516021378461,"Down",1
"10309","GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS",1,0,"UP",1
"10310","GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS",0.431120009954933,2.41844603810298,"Down",1
"10311","GO_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS",1,0,"UP",1
"10312","GO_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS",0.528664589866638,1.61211977828126,"Down",1
"10313","GO_TYPE_I_PNEUMOCYTE_DIFFERENTIATION",1,0,"UP",1
"10314","GO_TYPE_I_PNEUMOCYTE_DIFFERENTIATION",0.171379605826907,Inf,"Down",0.840812004513094
"10315","GO_TYPE_II_PNEUMOCYTE_DIFFERENTIATION",0.171379605826907,Inf,"UP",0.840812004513094
"10316","GO_TYPE_II_PNEUMOCYTE_DIFFERENTIATION",1,0,"Down",1
"10317","GO_PROSTATE_GLAND_MORPHOGENESIS",0.632094538961977,1.61273315956055,"UP",1
"10318","GO_PROSTATE_GLAND_MORPHOGENESIS",0.632094538961977,1.61273315956055,"Down",1
"10319","GO_PROSTATIC_BUD_FORMATION",0.528664589866638,1.61211977828126,"UP",1
"10320","GO_PROSTATIC_BUD_FORMATION",0.138486270219816,4.84083935559646,"Down",0.808827197022074
"10321","GO_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT",0.313412583916227,4.83699410441435,"UP",1
"10322","GO_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT",1,0,"Down",1
"10323","GO_PROSTATE_GLANDULAR_ACINUS_MORPHOGENESIS",0.171379605826907,Inf,"UP",0.840812004513094
"10324","GO_PROSTATE_GLANDULAR_ACINUS_MORPHOGENESIS",1,0,"Down",1
"10325","GO_TRACHEA_CARTILAGE_DEVELOPMENT",1,0,"UP",1
"10326","GO_TRACHEA_CARTILAGE_DEVELOPMENT",1,0,"Down",1
"10327","GO_CARTILAGE_MORPHOGENESIS",0.595836554507493,0,"UP",1
"10328","GO_CARTILAGE_MORPHOGENESIS",0.595836554507493,0,"Down",1
"10329","GO_MUSCLE_TISSUE_DEVELOPMENT",0.025356191177547,0.491515223551372,"UP",0.345122168940408
"10330","GO_MUSCLE_TISSUE_DEVELOPMENT",0.00179327759007304,1.99049418525684,"Down",0.0648476094263757
"10331","GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT",0.448747185168467,0.672729845121613,"UP",1
"10332","GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT",0.566683580788514,1.24211537303354,"Down",1
"10333","GO_DIAPHRAGM_DEVELOPMENT",0.528664589866638,1.61211977828126,"UP",1
"10334","GO_DIAPHRAGM_DEVELOPMENT",1,0,"Down",1
"10335","GO_RESPIRATORY_SYSTEM_DEVELOPMENT",0.0998311969235502,0.541168684386473,"UP",0.695413947550942
"10336","GO_RESPIRATORY_SYSTEM_DEVELOPMENT",0.293370589986978,1.33128641521755,"Down",1
"10337","GO_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH",1,0,"UP",1
"10338","GO_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH",0.431120009954933,2.41844603810298,"Down",1
"10339","GO_NEGATIVE_REGULATION_OF_CELL_DEATH",0.0353746964755299,0.694358187381511,"UP",0.411243358800416
"10340","GO_NEGATIVE_REGULATION_OF_CELL_DEATH",0.00380158712026245,1.52540393314925,"Down",0.109372832807327
"10341","GO_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"10342","GO_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS",1,0,"Down",1
"10343","GO_REGULATION_OF_CALCIDIOL_1_MONOOXYGENASE_ACTIVITY",1,0,"UP",1
"10344","GO_REGULATION_OF_CALCIDIOL_1_MONOOXYGENASE_ACTIVITY",1,0,"Down",1
"10345","GO_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS",0.0556943079400724,0.450033088316326,"UP",0.532633523502044
"10346","GO_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS",0.523090124681883,1.21164253581713,"Down",1
"10347","GO_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS",0.702211750198495,0.483033788329607,"UP",1
"10348","GO_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS",0.103591017403655,2.76923365851301,"Down",0.695413947550942
"10349","GO_EPITHELIAL_TUBE_MORPHOGENESIS",0.285433289746766,0.742892182647722,"UP",1
"10350","GO_EPITHELIAL_TUBE_MORPHOGENESIS",0.00582638569464897,1.79443700705479,"Down",0.140641145639811
"10351","GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION",0.0653575872250514,2.61419541408906,"UP",0.582007336466533
"10352","GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION",0.764792437339781,1.20951900185335,"Down",1
"10353","GO_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD",0.189301375185467,2.42129125623114,"UP",0.893321582600474
"10354","GO_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD",0.657065640702244,1.38210624613202,"Down",1
"10355","GO_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD",1,0.805667422919995,"UP",1
"10356","GO_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD",0.343466914590231,1.93549636170368,"Down",1
"10357","GO_CELL_FATE_SPECIFICATION_INVOLVED_IN_PATTERN_SPECIFICATION",1,0,"UP",1
"10358","GO_CELL_FATE_SPECIFICATION_INVOLVED_IN_PATTERN_SPECIFICATION",0.0779977318388143,9.68126771635628,"Down",0.590574790797244
"10359","GO_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION",0.274589284938673,2.41986722137336,"UP",1
"10360","GO_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION",1,0.966967210565318,"Down",1
"10361","GO_INTESTINAL_EPITHELIAL_CELL_DEVELOPMENT",1,0,"UP",1
"10362","GO_INTESTINAL_EPITHELIAL_CELL_DEVELOPMENT",0.528664589866638,1.61211977828126,"Down",1
"10363","GO_MULTICELLULAR_ORGANISMAL_IRON_ION_HOMEOSTASIS",1,0,"UP",1
"10364","GO_MULTICELLULAR_ORGANISMAL_IRON_ION_HOMEOSTASIS",0.431120009954933,2.41844603810298,"Down",1
"10365","GO_CHONDROBLAST_DIFFERENTIATION",1,0,"UP",1
"10366","GO_CHONDROBLAST_DIFFERENTIATION",1,0,"Down",1
"10367","GO_MAMMARY_GLAND_FORMATION",1,0,"UP",1
"10368","GO_MAMMARY_GLAND_FORMATION",0.313412583916227,4.83699410441435,"Down",1
"10369","GO_DICHOTOMOUS_SUBDIVISION_OF_AN_EPITHELIAL_TERMINAL_UNIT",0.59811040716824,0,"UP",1
"10370","GO_DICHOTOMOUS_SUBDIVISION_OF_AN_EPITHELIAL_TERMINAL_UNIT",0.59811040716824,0,"Down",1
"10371","GO_LATERAL_SPROUTING_FROM_AN_EPITHELIUM",1,0.966967210565318,"UP",1
"10372","GO_LATERAL_SPROUTING_FROM_AN_EPITHELIUM",0.274589284938673,2.41986722137336,"Down",1
"10373","GO_BRANCH_ELONGATION_OF_AN_EPITHELIUM",0.143676878684332,2.90578826760914,"UP",0.808827197022074
"10374","GO_BRANCH_ELONGATION_OF_AN_EPITHELIUM",1,0.690445330832778,"Down",1
"10375","GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS",0.48772622987489,0.371337193901788,"UP",1
"10376","GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS",0.279528373332325,1.93737219769198,"Down",1
"10377","GO_TUBE_LUMEN_CAVITATION",0.313412583916227,4.83699410441435,"UP",1
"10378","GO_TUBE_LUMEN_CAVITATION",1,0,"Down",1
"10379","GO_ADIPOSE_TISSUE_DEVELOPMENT",0.11955330205229,2.23858849207611,"UP",0.76913997205078
"10380","GO_ADIPOSE_TISSUE_DEVELOPMENT",1,0.906317978029772,"Down",1
"10381","GO_FAT_PAD_DEVELOPMENT",1,0,"UP",1
"10382","GO_FAT_PAD_DEVELOPMENT",0.313412583916227,4.83699410441435,"Down",1
"10383","GO_REGULATION_OF_CHROMOSOME_CONDENSATION",1,0,"UP",1
"10384","GO_REGULATION_OF_CHROMOSOME_CONDENSATION",1,0,"Down",1
"10385","GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT",0.453498213429511,0.819618507364749,"UP",1
"10386","GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT",0.00254229247804418,1.78329956362057,"Down",0.0832801350378083
"10387","GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT",1,0,"UP",1
"10388","GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT",0.431120009954933,2.41844603810298,"Down",1
"10389","GO_REGULATION_OF_MEIOSIS_I",1,0,"UP",1
"10390","GO_REGULATION_OF_MEIOSIS_I",1,0,"Down",1
"10391","GO_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT",0.365707824420779,0,"UP",1
"10392","GO_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT",0.632094538961977,1.61273315956055,"Down",1
"10393","GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER",1,0,"UP",1
"10394","GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER",0.313412583916227,4.83699410441435,"Down",1
"10395","GO_MESENCHYMAL_EPITHELIAL_CELL_SIGNALING",1,0,"UP",1
"10396","GO_MESENCHYMAL_EPITHELIAL_CELL_SIGNALING",0.138486270219816,4.84083935559646,"Down",0.808827197022074
"10397","GO_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION",1,0.690445330832778,"UP",1
"10398","GO_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION",0.632094538961977,1.61273315956055,"Down",1
"10399","GO_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS",0.171379605826907,Inf,"UP",0.840812004513094
"10400","GO_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS",1,0,"Down",1
"10401","GO_DICHOTOMOUS_SUBDIVISION_OF_TERMINAL_UNITS_INVOLVED_IN_SALIVARY_GLAND_BRANCHING",1,0,"UP",1
"10402","GO_DICHOTOMOUS_SUBDIVISION_OF_TERMINAL_UNITS_INVOLVED_IN_SALIVARY_GLAND_BRANCHING",1,0,"Down",1
"10403","GO_EMBRYONIC_PLACENTA_MORPHOGENESIS",0.443858591772068,1.61334777100949,"UP",1
"10404","GO_EMBRYONIC_PLACENTA_MORPHOGENESIS",1,0.966934058384769,"Down",1
"10405","GO_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS",0.274589284938673,2.41986722137336,"UP",1
"10406","GO_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS",1,0.966967210565318,"Down",1
"10407","GO_PLACENTA_BLOOD_VESSEL_DEVELOPMENT",1,0.604025939023869,"UP",1
"10408","GO_PLACENTA_BLOOD_VESSEL_DEVELOPMENT",0.657065640702244,1.38210624613202,"Down",1
